protocol,feature_set,model,seed,fold,n_train_files,n_test_files,n_train_windows,n_test_windows,n_features,fit_seconds,predict_ms_per_1k,accuracy,macro_f1,weighted_f1,n_classes,file_accuracy,file_macro_f1,n_test_files_eval,precision_B,recall_B,f1_B,precision_IR,recall_IR,f1_IR,precision_OR,recall_OR,f1_OR,precision_N,recall_N,f1_N
P1,F1,svm,1,fold0,128,33,3225,895,91,1.623652458190918,179.42956040025425,0.8145251396648044,0.858575937698751,0.8147818150826994,4,0.8484848484848485,0.8844894494300267,33,0.7375415282392026,0.8951612903225806,0.8087431693989071,0.9065934065934066,0.7638888888888888,0.8291457286432161,0.8162729658792651,0.7775,0.7964148527528809,1.0,1.0,1.0
P1,F1,svm,1,fold1,128,33,3269,851,91,1.7398531436920166,161.60297057603418,0.7884841363102233,0.7411330805262983,0.7928914756484398,4,0.7878787878787878,0.7592592592592592,33,0.5957446808510638,0.7,0.6436781609195402,0.8181818181818182,1.0,0.9,0.961038961038961,0.7115384615384616,0.8176795580110497,0.4318181818181818,1.0,0.6031746031746031
P1,F1,svm,1,fold2,129,32,3228,892,91,1.621652603149414,154.46075944087963,0.8116591928251121,0.8421704897938763,0.8121414424701158,4,0.84375,0.8760504201680672,32,0.7160493827160493,0.75,0.7326315789473684,0.7916666666666666,0.8796296296296297,0.8333333333333334,0.875,0.7966101694915254,0.8339670468948035,0.9393939393939394,1.0,0.96875
P1,F1,svm,1,fold3,129,32,3396,724,91,1.7230689525604248,147.14180435264967,0.7196132596685083,0.5217647514496924,0.6944139491329236,4,0.71875,0.5,32,0.5121951219512195,0.45652173913043476,0.4827586206896552,0.8680555555555556,0.6793478260869565,0.7621951219512195,0.75,0.96,0.8421052631578947,0.0,0.0,0.0
P1,F1,svm,1,fold4,130,31,3362,758,91,1.7676994800567627,159.68917856744852,0.8812664907651715,0.8789652400074527,0.8810692560374839,3,0.8709677419354839,0.8736772486772487,31,0.8202764976958525,0.967391304347826,0.8877805486284289,0.8860103626943006,0.8341463414634146,0.8592964824120602,0.9166666666666666,0.8644986449864499,0.8898186889818689,,,
P1,F1,svm,2,fold0,128,33,3225,895,91,1.647191047668457,155.86900977449045,0.8167597765363128,0.8607038341803557,0.8169906083337253,4,0.8484848484848485,0.8844894494300267,33,0.7392739273927392,0.9032258064516129,0.8130671506352087,0.9166666666666666,0.7638888888888888,0.8333333333333334,0.8162729658792651,0.7775,0.7964148527528809,1.0,1.0,1.0
P1,F1,svm,2,fold1,128,33,3269,851,91,1.6842107772827148,153.30370668799,0.7873090481786134,0.7403551745161628,0.7917451193940095,4,0.7878787878787878,0.7592592592592592,33,0.5932203389830508,0.7,0.6422018348623854,0.8181818181818182,1.0,0.9,0.9609120521172638,0.7091346153846154,0.8160442600276625,0.4318181818181818,1.0,0.6031746031746031
P1,F1,svm,2,fold2,129,32,3228,892,91,1.6809649467468262,153.74363270575688,0.8150224215246636,0.8443080068493527,0.8152257668599361,4,0.84375,0.8760504201680672,32,0.729957805907173,0.7456896551724138,0.7377398720682303,0.7941176470588235,0.875,0.8325991189427313,0.8697916666666666,0.8087167070217918,0.8381430363864492,0.9393939393939394,1.0,0.96875
P1,F1,svm,2,fold3,129,32,3396,724,91,1.5951337814331055,145.0115145899314,0.7182320441988951,0.5207943951707709,0.6931227777098115,4,0.6875,0.47969187675070024,32,0.5121951219512195,0.45652173913043476,0.4827586206896552,0.8620689655172413,0.6793478260869565,0.7598784194528876,0.7493975903614458,0.9569230769230769,0.8405405405405405,0.0,0.0,0.0
P1,F1,svm,2,fold4,130,31,3362,758,91,1.7206494808197021,169.68199948836758,0.8799472295514512,0.8775943698728615,0.879688872624301,3,0.8709677419354839,0.8736772486772487,31,0.8202764976958525,0.967391304347826,0.8877805486284289,0.8854166666666666,0.8292682926829268,0.8564231738035264,0.9140401146131805,0.8644986449864499,0.8885793871866295,,,
P1,F1,rf,0,fold0,128,33,3225,895,91,6.163580894470215,33.90871612719317,0.9206703910614525,0.9386058504143611,0.921800311657913,4,0.9393939393939394,0.9555555555555555,33,0.8231046931407943,0.9193548387096774,0.8685714285714285,0.9758454106280193,0.9351851851851852,0.9550827423167849,0.9552631578947368,0.9075,0.9307692307692308,1.0,1.0,1.0
P1,F1,rf,0,fold1,128,33,3269,851,91,6.157691955566406,43.65021137457197,0.8660399529964747,0.8365605558631979,0.864083416534869,4,0.8787878787878788,0.90625,33,0.7395833333333334,0.71,0.7244897959183674,0.9310344827586207,1.0,0.9642857142857143,0.8843373493975903,0.8822115384615384,0.8832731648616126,1.0,0.631578947368421,0.7741935483870968
P1,F1,rf,0,fold2,129,32,3228,892,91,6.009426832199097,31.984440414360286,0.8912556053811659,0.9106368097400623,0.8911779777000944,4,0.90625,0.9186274509803922,32,0.7956521739130434,0.7887931034482759,0.7922077922077922,0.9476190476190476,0.9212962962962963,0.9342723004694836,0.9073634204275535,0.9249394673123487,0.9160671462829736,1.0,1.0,1.0
P1,F1,rf,0,fold3,129,32,3396,724,91,6.674762964248657,36.53731793988475,0.8895027624309392,0.9034091150358852,0.8879980053099646,4,0.875,0.8891774891774892,32,0.7988505747126436,0.7554347826086957,0.776536312849162,1.0,0.8315217391304348,0.9080118694362018,0.8770491803278688,0.9876923076923076,0.9290882778581766,1.0,1.0,1.0
P1,F1,rf,0,fold4,130,31,3362,758,91,6.274868965148926,35.13937575206907,0.8865435356200527,0.8791985718805174,0.8893133639094396,3,0.8709677419354839,0.8686647173489278,31,0.7368421052631579,0.9891304347826086,0.8445475638051044,0.9010416666666666,0.8439024390243902,0.871536523929471,0.9937304075235109,0.8590785907859079,0.9215116279069767,,,
P1,F1,rf,1,fold0,128,33,3225,895,91,6.029171943664551,31.69102375733786,0.924022346368715,0.9409768765371447,0.9250412600183853,4,0.9696969696969697,0.9772296015180266,33,0.8315412186379928,0.9354838709677419,0.8804554079696395,0.975609756097561,0.9259259259259259,0.9501187648456056,0.9578947368421052,0.91,0.9333333333333333,1.0,1.0,1.0
P1,F1,rf,1,fold1,128,33,3269,851,91,6.216033935546875,32.50925577345242,0.8695652173913043,0.8405550712002325,0.8676077616602994,4,0.8787878787878788,0.90625,33,0.7526315789473684,0.715,0.7333333333333333,0.9473684210526315,1.0,0.972972972972973,0.8764845605700713,0.8870192307692307,0.8817204301075269,1.0,0.631578947368421,0.7741935483870968
P1,F1,rf,1,fold2,129,32,3228,892,91,6.08515739440918,32.13171467118199,0.8934977578475336,0.9136803955274581,0.8933780779920032,4,0.9375,0.9520833333333334,32,0.8114035087719298,0.7974137931034483,0.8043478260869565,0.9567307692307693,0.9212962962962963,0.9386792452830188,0.8988235294117647,0.9249394673123487,0.9116945107398569,1.0,1.0,1.0
P1,F1,rf,1,fold3,129,32,3396,724,91,6.606984376907349,38.89285398451663,0.8895027624309392,0.9034091150358852,0.8879980053099646,4,0.875,0.8891774891774892,32,0.7988505747126436,0.7554347826086957,0.776536312849162,1.0,0.8315217391304348,0.9080118694362018,0.8770491803278688,0.9876923076923076,0.9290882778581766,1.0,1.0,1.0
P1,F1,rf,1,fold4,130,31,3362,758,91,6.362896919250488,34.841195260000106,0.8812664907651715,0.8723406451436793,0.8844785798063844,3,0.8387096774193549,0.8296296296296296,31,0.7211155378486056,0.9836956521739131,0.832183908045977,0.9081081081081082,0.8195121951219512,0.8615384615384616,0.9906832298136646,0.8644986449864499,0.9232995658465991,,,
P1,F1,rf,2,fold0,128,33,3225,895,91,6.1496946811676025,31.89614365220736,0.9284916201117318,0.9447597492359222,0.929527092337134,4,0.9696969696969697,0.9772296015180266,33,0.8345323741007195,0.9354838709677419,0.8821292775665399,0.9806763285024155,0.9398148148148148,0.9598108747044918,0.9630606860158312,0.9125,0.9370988446726572,1.0,1.0,1.0
P1,F1,rf,2,fold1,128,33,3269,851,91,6.557863473892212,63.88133056855789,0.8742655699177438,0.8612676565370281,0.8724909590942119,4,0.8787878787878788,0.90625,33,0.7606382978723404,0.715,0.7371134020618557,0.9473684210526315,1.0,0.972972972972973,0.8812351543942993,0.8918269230769231,0.8864994026284349,1.0,0.7368421052631579,0.8484848484848485
P1,F1,rf,2,fold2,129,32,3228,892,91,6.184715747833252,31.661292362640793,0.897982062780269,0.9082569207949212,0.8973980294315322,4,0.90625,0.9186274509803922,32,0.8340807174887892,0.8017241379310345,0.8175824175824176,0.9255813953488372,0.9212962962962963,0.9234338747099768,0.9144893111638955,0.9322033898305084,0.9232613908872902,0.9393939393939394,1.0,0.96875
P1,F1,rf,2,fold3,129,32,3396,724,91,6.591577529907227,35.797364145352695,0.8895027624309392,0.9034091150358852,0.8879980053099646,4,0.875,0.8891774891774892,32,0.7988505747126436,0.7554347826086957,0.776536312849162,1.0,0.8315217391304348,0.9080118694362018,0.8770491803278688,0.9876923076923076,0.9290882778581766,1.0,1.0,1.0
P1,F1,rf,2,fold4,130,31,3362,758,91,6.445919752120972,36.642230595007426,0.8680738786279684,0.8560931940189543,0.8716416907867873,3,0.8387096774193549,0.8296296296296296,31,0.6973180076628352,0.9891304347826086,0.8179775280898877,0.8926553672316384,0.7707317073170732,0.8272251308900523,0.99375,0.8617886178861789,0.9230769230769231,,,
P1,F1,hgb,0,fold0,128,33,3225,895,91,3.9850621223449707,71.20777108815795,0.9128491620111732,0.9360473089529067,0.9141461765525032,4,0.9090909090909091,0.9316888045540797,33,0.8035714285714286,0.907258064516129,0.8522727272727273,1.0,0.9675925925925926,0.9835294117647059,0.9386666666666666,0.88,0.9083870967741936,1.0,1.0,1.0
P1,F1,hgb,0,fold1,128,33,3269,851,91,3.9106597900390625,68.80379171405079,0.8660399529964747,0.8862566073788869,0.8642882008208326,4,0.8484848484848485,0.8707107843137255,33,0.7277486910994765,0.695,0.710997442455243,0.8925619834710744,1.0,0.9432314410480349,0.9097744360902256,0.8725961538461539,0.8907975460122699,1.0,1.0,1.0
P1,F1,hgb,0,fold2,129,32,3228,892,91,3.758662223815918,77.2820994458391,0.9204035874439462,0.9348785099603967,0.9184497107694757,4,0.9375,0.9415153158037408,32,0.9090909090909091,0.7758620689655172,0.8372093023255814,0.9553571428571429,0.9907407407407407,0.9727272727272728,0.9020501138952164,0.9588377723970944,0.9295774647887324,1.0,1.0,1.0
P1,F1,hgb,0,fold3,129,32,3396,724,91,4.152316570281982,71.72315818828773,0.893646408839779,0.9062070100590545,0.8917438371240549,4,0.875,0.8891774891774892,32,0.8128654970760234,0.7554347826086957,0.7830985915492957,1.0,0.8315217391304348,0.9080118694362018,0.8780487804878049,0.9969230769230769,0.9337175792507204,1.0,1.0,1.0
P1,F1,hgb,0,fold4,130,31,3362,758,91,3.954664945602417,76.84438398456825,0.8641160949868074,0.853355285900043,0.8669780752762619,3,0.8387096774193549,0.8330827067669172,31,0.7137096774193549,0.9619565217391305,0.8194444444444444,0.8709677419354839,0.7902439024390244,0.8286445012787724,0.9753086419753086,0.8563685636856369,0.911976911976912,,,
P1,F1,hgb,1,fold0,128,33,3225,895,91,3.923022985458374,73.1092591525456,0.9128491620111732,0.9360473089529067,0.9141461765525032,4,0.9090909090909091,0.9316888045540797,33,0.8035714285714286,0.907258064516129,0.8522727272727273,1.0,0.9675925925925926,0.9835294117647059,0.9386666666666666,0.88,0.9083870967741936,1.0,1.0,1.0
P1,F1,hgb,1,fold1,128,33,3269,851,91,3.832610607147217,71.10953190912231,0.8660399529964747,0.8862566073788869,0.8642882008208326,4,0.8484848484848485,0.8707107843137255,33,0.7277486910994765,0.695,0.710997442455243,0.8925619834710744,1.0,0.9432314410480349,0.9097744360902256,0.8725961538461539,0.8907975460122699,1.0,1.0,1.0
P1,F1,hgb,1,fold2,129,32,3228,892,91,3.783975124359131,71.3058651295478,0.9204035874439462,0.9348785099603967,0.9184497107694757,4,0.9375,0.9415153158037408,32,0.9090909090909091,0.7758620689655172,0.8372093023255814,0.9553571428571429,0.9907407407407407,0.9727272727272728,0.9020501138952164,0.9588377723970944,0.9295774647887324,1.0,1.0,1.0
P1,F1,hgb,1,fold3,129,32,3396,724,91,3.981278419494629,78.0310420041585,0.893646408839779,0.9062070100590545,0.8917438371240549,4,0.875,0.8891774891774892,32,0.8128654970760234,0.7554347826086957,0.7830985915492957,1.0,0.8315217391304348,0.9080118694362018,0.8780487804878049,0.9969230769230769,0.9337175792507204,1.0,1.0,1.0
P1,F1,hgb,1,fold4,130,31,3362,758,91,3.8706326484680176,76.51317717217518,0.8641160949868074,0.853355285900043,0.8669780752762619,3,0.8387096774193549,0.8330827067669172,31,0.7137096774193549,0.9619565217391305,0.8194444444444444,0.8709677419354839,0.7902439024390244,0.8286445012787724,0.9753086419753086,0.8563685636856369,0.911976911976912,,,
P1,F1,hgb,2,fold0,128,33,3225,895,91,3.9134621620178223,75.28512837500546,0.9128491620111732,0.9360473089529067,0.9141461765525032,4,0.9090909090909091,0.9316888045540797,33,0.8035714285714286,0.907258064516129,0.8522727272727273,1.0,0.9675925925925926,0.9835294117647059,0.9386666666666666,0.88,0.9083870967741936,1.0,1.0,1.0
P1,F1,hgb,2,fold1,128,33,3269,851,91,3.75632905960083,69.23972509722593,0.8660399529964747,0.8862566073788869,0.8642882008208326,4,0.8484848484848485,0.8707107843137255,33,0.7277486910994765,0.695,0.710997442455243,0.8925619834710744,1.0,0.9432314410480349,0.9097744360902256,0.8725961538461539,0.8907975460122699,1.0,1.0,1.0
P1,F1,hgb,2,fold2,129,32,3228,892,91,3.813105344772339,70.67480429405589,0.9204035874439462,0.9348785099603967,0.9184497107694757,4,0.9375,0.9415153158037408,32,0.9090909090909091,0.7758620689655172,0.8372093023255814,0.9553571428571429,0.9907407407407407,0.9727272727272728,0.9020501138952164,0.9588377723970944,0.9295774647887324,1.0,1.0,1.0
P1,F1,hgb,2,fold3,129,32,3396,724,91,4.134547710418701,72.83885176010553,0.893646408839779,0.9062070100590545,0.8917438371240549,4,0.875,0.8891774891774892,32,0.8128654970760234,0.7554347826086957,0.7830985915492957,1.0,0.8315217391304348,0.9080118694362018,0.8780487804878049,0.9969230769230769,0.9337175792507204,1.0,1.0,1.0
P1,F1,hgb,2,fold4,130,31,3362,758,91,3.8584392070770264,74.30827712006179,0.8641160949868074,0.853355285900043,0.8669780752762619,3,0.8387096774193549,0.8330827067669172,31,0.7137096774193549,0.9619565217391305,0.8194444444444444,0.8709677419354839,0.7902439024390244,0.8286445012787724,0.9753086419753086,0.8563685636856369,0.911976911976912,,,
P1,F2,lr,0,fold0,128,33,3225,895,49,1.7590010166168213,0.6025729898633904,0.7251396648044692,0.7396940044082824,0.7173854842248407,4,0.696969696969697,0.7391941391941392,33,0.6797583081570997,0.907258064516129,0.7772020725388601,0.6815286624203821,0.49537037037037035,0.5737265415549598,0.7814207650273224,0.715,0.7467362924281984,0.7560975609756098,1.0,0.8611111111111112
P1,F2,lr,0,fold1,128,33,3269,851,49,1.2465429306030273,0.5185814217590977,0.5887191539365453,0.461855421664541,0.5934750965554384,4,0.6363636363636364,0.5,33,0.54296875,0.695,0.6096491228070176,0.53125,0.6296296296296297,0.576271186440678,0.7258064516129032,0.5408653846153846,0.6198347107438017,0.034482758620689655,0.05263157894736842,0.041666666666666664
P1,F2,lr,0,fold2,129,32,3228,892,49,2.5513672828674316,0.7684455324181527,0.602017937219731,0.6627637842718381,0.6018516509072634,4,0.65625,0.6586523125996809,32,0.6029411764705882,0.7068965517241379,0.6507936507936508,0.44954128440366975,0.6805555555555556,0.5414364640883977,0.7707509881422925,0.4721549636803874,0.5855855855855856,0.775,1.0,0.8732394366197183
P1,F2,lr,0,fold3,129,32,3396,724,49,0.6615653038024902,0.5716776979562328,0.5704419889502762,0.4296451547184295,0.571237536919761,4,0.5625,0.42004662004662,32,0.5606060606060606,0.6032608695652174,0.581151832460733,0.38223938223938225,0.5380434782608695,0.4469525959367946,0.7718631178707225,0.6246153846153846,0.6904761904761905,0.0,0.0,0.0
P1,F2,lr,0,fold4,130,31,3362,758,49,1.8170256614685059,0.5315664890259112,0.6187335092348285,0.6139368995484249,0.6299674526007096,3,0.6774193548387096,0.6591942820012996,31,0.6083333333333333,0.7934782608695652,0.6886792452830188,0.41015625,0.5121951219512195,0.455531453362256,0.8515625,0.5907859078590786,0.6976,,,
P1,F2,lr,1,fold0,128,33,3225,895,49,1.8387155532836914,0.49095580031751923,0.7251396648044692,0.7396940044082824,0.7173854842248407,4,0.696969696969697,0.7391941391941392,33,0.6797583081570997,0.907258064516129,0.7772020725388601,0.6815286624203821,0.49537037037037035,0.5737265415549598,0.7814207650273224,0.715,0.7467362924281984,0.7560975609756098,1.0,0.8611111111111112
P1,F2,lr,1,fold1,128,33,3269,851,49,1.2249939441680908,0.5020518140423031,0.5887191539365453,0.461855421664541,0.5934750965554384,4,0.6363636363636364,0.5,33,0.54296875,0.695,0.6096491228070176,0.53125,0.6296296296296297,0.576271186440678,0.7258064516129032,0.5408653846153846,0.6198347107438017,0.034482758620689655,0.05263157894736842,0.041666666666666664
P1,F2,lr,1,fold2,129,32,3228,892,49,2.37613582611084,0.5540826395488107,0.602017937219731,0.6627637842718381,0.6018516509072634,4,0.65625,0.6586523125996809,32,0.6029411764705882,0.7068965517241379,0.6507936507936508,0.44954128440366975,0.6805555555555556,0.5414364640883977,0.7707509881422925,0.4721549636803874,0.5855855855855856,0.775,1.0,0.8732394366197183
P1,F2,lr,1,fold3,129,32,3396,724,49,0.7542464733123779,0.6339168021692098,0.5704419889502762,0.4296451547184295,0.571237536919761,4,0.5625,0.42004662004662,32,0.5606060606060606,0.6032608695652174,0.581151832460733,0.38223938223938225,0.5380434782608695,0.4469525959367946,0.7718631178707225,0.6246153846153846,0.6904761904761905,0.0,0.0,0.0
P1,F2,lr,1,fold4,130,31,3362,758,49,1.848844289779663,0.5479223809959392,0.6187335092348285,0.6139368995484249,0.6299674526007096,3,0.6774193548387096,0.6591942820012996,31,0.6083333333333333,0.7934782608695652,0.6886792452830188,0.41015625,0.5121951219512195,0.455531453362256,0.8515625,0.5907859078590786,0.6976,,,
P1,F2,lr,2,fold0,128,33,3225,895,49,1.7808153629302979,0.5151972424384601,0.7251396648044692,0.7396940044082824,0.7173854842248407,4,0.696969696969697,0.7391941391941392,33,0.6797583081570997,0.907258064516129,0.7772020725388601,0.6815286624203821,0.49537037037037035,0.5737265415549598,0.7814207650273224,0.715,0.7467362924281984,0.7560975609756098,1.0,0.8611111111111112
P1,F2,lr,2,fold1,128,33,3269,851,49,1.3635656833648682,0.631767210192742,0.5887191539365453,0.461855421664541,0.5934750965554384,4,0.6363636363636364,0.5,33,0.54296875,0.695,0.6096491228070176,0.53125,0.6296296296296297,0.576271186440678,0.7258064516129032,0.5408653846153846,0.6198347107438017,0.034482758620689655,0.05263157894736842,0.041666666666666664
P1,F2,lr,2,fold2,129,32,3228,892,49,2.3150956630706787,0.52975966791401,0.602017937219731,0.6627637842718381,0.6018516509072634,4,0.65625,0.6586523125996809,32,0.6029411764705882,0.7068965517241379,0.6507936507936508,0.44954128440366975,0.6805555555555556,0.5414364640883977,0.7707509881422925,0.4721549636803874,0.5855855855855856,0.775,1.0,0.8732394366197183
P1,F2,lr,2,fold3,129,32,3396,724,49,0.6469910144805908,0.543686566431878,0.5704419889502762,0.4296451547184295,0.571237536919761,4,0.5625,0.42004662004662,32,0.5606060606060606,0.6032608695652174,0.581151832460733,0.38223938223938225,0.5380434782608695,0.4469525959367946,0.7718631178707225,0.6246153846153846,0.6904761904761905,0.0,0.0,0.0
P1,F2,lr,2,fold4,130,31,3362,758,49,2.0427865982055664,0.8074148978281147,0.6187335092348285,0.6139368995484249,0.6299674526007096,3,0.6774193548387096,0.6591942820012996,31,0.6083333333333333,0.7934782608695652,0.6886792452830188,0.41015625,0.5121951219512195,0.455531453362256,0.8515625,0.5907859078590786,0.6976,,,
P1,F2,svm,0,fold0,128,33,3225,895,49,2.410691976547241,232.13498419223552,0.6882681564245811,0.6667542630800274,0.6795999318452065,4,0.6666666666666666,0.7264957264957265,33,0.7348993288590604,0.8830645161290323,0.8021978021978022,0.6756756756756757,0.46296296296296297,0.5494505494505495,0.651270207852194,0.705,0.6770708283313326,0.9375,0.4838709677419355,0.6382978723404256
P1,F2,svm,0,fold1,128,33,3269,851,49,2.332212448120117,236.286259706096,0.4618096357226792,0.318455289741604,0.4435740645331352,4,0.48484848484848486,0.32854864433811803,33,0.4574468085106383,0.645,0.5352697095435685,0.2727272727272727,0.1388888888888889,0.18404907975460122,0.5467289719626168,0.5625,0.5545023696682464,0.0,0.0,0.0
P1,F2,svm,0,fold2,129,32,3228,892,49,2.407200336456299,238.30311180764784,0.6401345291479821,0.6949080407749958,0.6406390773070431,4,0.65625,0.7258771929824561,32,0.6216216216216216,0.6939655172413793,0.6558044806517311,0.5235849056603774,0.5138888888888888,0.5186915887850467,0.6903553299492385,0.6585956416464891,0.6741016109045849,1.0,0.8709677419354839,0.9310344827586207
P1,F2,svm,0,fold3,129,32,3396,724,49,2.146533966064453,205.17894576267642,0.6574585635359116,0.46961141882692864,0.6338667314672666,4,0.6875,0.4927083333333333,32,0.5504587155963303,0.6521739130434783,0.5970149253731343,0.5671641791044776,0.41304347826086957,0.4779874213836478,0.7526881720430108,0.8615384615384616,0.8034433285509326,0.0,0.0,0.0
P1,F2,svm,0,fold4,130,31,3362,758,49,2.569474220275879,223.5532750554953,0.6503957783641161,0.6319722711727035,0.6442665863341086,3,0.6774193548387096,0.6614870509607352,31,0.6496062992125984,0.8967391304347826,0.7534246575342466,0.4644808743169399,0.4146341463414634,0.4381443298969072,0.7570093457943925,0.6585365853658537,0.7043478260869566,,,
P1,F2,svm,1,fold0,128,33,3225,895,49,2.3396551609039307,232.05773124481712,0.6927374301675978,0.6759473931951243,0.6839104681873912,4,0.696969696969697,0.7459150326797386,33,0.7348993288590604,0.8830645161290323,0.8021978021978022,0.6923076923076923,0.4583333333333333,0.5515320334261838,0.6544622425629291,0.715,0.6833930704898447,0.9411764705882353,0.5161290322580645,0.6666666666666666
P1,F2,svm,1,fold1,128,33,3269,851,49,2.3439440727233887,224.46927116564382,0.46298472385428907,0.3209752110346819,0.44603844750212934,4,0.48484848484848486,0.32854864433811803,33,0.4574468085106383,0.645,0.5352697095435685,0.2831858407079646,0.14814814814814814,0.1945288753799392,0.548235294117647,0.5600961538461539,0.5541022592152199,0.0,0.0,0.0
P1,F2,svm,1,fold2,129,32,3228,892,49,2.3359181880950928,220.3035782270902,0.6423766816143498,0.7002180813192715,0.6424037678005192,4,0.65625,0.7258771929824561,32,0.624031007751938,0.6939655172413793,0.6571428571428571,0.5288461538461539,0.5092592592592593,0.5188679245283019,0.6884422110552764,0.6634382566585957,0.6757090012330457,1.0,0.9032258064516129,0.9491525423728814
P1,F2,svm,1,fold3,129,32,3396,724,49,2.1296372413635254,222.39744333931097,0.6560773480662984,0.46872315580371526,0.6328535884906323,4,0.6875,0.4927083333333333,32,0.5504587155963303,0.6521739130434783,0.5970149253731343,0.5588235294117647,0.41304347826086957,0.475,0.754054054054054,0.8584615384615385,0.8028776978417266,0.0,0.0,0.0
P1,F2,svm,1,fold4,130,31,3362,758,49,2.449075222015381,225.19955848955541,0.6517150395778364,0.6331719789093725,0.6455978804579302,3,0.6774193548387096,0.6614870509607352,31,0.6521739130434783,0.8967391304347826,0.7551487414187643,0.4644808743169399,0.4146341463414634,0.4381443298969072,0.7577639751552795,0.6612466124661247,0.7062228654124457,,,
P1,F2,svm,2,fold0,128,33,3225,895,49,2.370598077774048,229.05445631655903,0.6927374301675978,0.6694026362030532,0.683534635151257,4,0.696969696969697,0.7459150326797386,33,0.7357859531772575,0.8870967741935484,0.8043875685557587,0.6923076923076923,0.4583333333333333,0.5515320334261838,0.6544622425629291,0.715,0.6833930704898447,0.9375,0.4838709677419355,0.6382978723404256
P1,F2,svm,2,fold1,128,33,3269,851,49,2.3439700603485107,213.35072859193687,0.4618096357226792,0.318455289741604,0.4435740645331352,4,0.48484848484848486,0.32854864433811803,33,0.4574468085106383,0.645,0.5352697095435685,0.2727272727272727,0.1388888888888889,0.18404907975460122,0.5467289719626168,0.5625,0.5545023696682464,0.0,0.0,0.0
P1,F2,svm,2,fold2,129,32,3228,892,49,2.4813032150268555,219.82059350462774,0.6423766816143498,0.7005823632583459,0.6425795559893538,4,0.65625,0.7258771929824561,32,0.624031007751938,0.6939655172413793,0.6571428571428571,0.5285714285714286,0.5138888888888888,0.5211267605633803,0.6893939393939394,0.6610169491525424,0.6749072929542645,1.0,0.9032258064516129,0.9491525423728814
P1,F2,svm,2,fold3,129,32,3396,724,49,2.159044027328491,200.88181311254343,0.6574585635359116,0.46952536044945115,0.6340040623658356,4,0.6875,0.4927083333333333,32,0.5529953917050692,0.6521739130434783,0.5985037406483791,0.5588235294117647,0.41304347826086957,0.475,0.7547169811320755,0.8615384615384616,0.8045977011494253,0.0,0.0,0.0
P1,F2,svm,2,fold4,130,31,3362,758,49,2.5241243839263916,233.01452948738844,0.6517150395778364,0.6329746695782686,0.6454855592480965,3,0.6774193548387096,0.6614870509607352,31,0.6496062992125984,0.8967391304347826,0.7534246575342466,0.46703296703296704,0.4146341463414634,0.4392764857881137,0.7577639751552795,0.6612466124661247,0.7062228654124457,,,
P1,F2,rf,0,fold0,128,33,3225,895,49,5.408759832382202,35.76838104418536,0.852513966480447,0.8721599498657837,0.8535404480529698,4,0.8787878787878788,0.9052579365079365,33,0.7622377622377622,0.8790322580645161,0.8164794007490637,0.9153439153439153,0.8009259259259259,0.854320987654321,0.8775510204081632,0.86,0.8686868686868687,1.0,0.9032258064516129,0.9491525423728814
P1,F2,rf,0,fold1,128,33,3269,851,49,5.476145505905151,36.55368657005659,0.7837837837837838,0.5937304566632247,0.7820550351831638,4,0.7878787878787878,0.600085406213302,33,0.5424354243542435,0.735,0.6242038216560509,0.8983050847457628,0.9814814814814815,0.9380530973451328,0.9005847953216374,0.7403846153846154,0.8126649076517151,0.0,0.0,0.0
P1,F2,rf,0,fold2,129,32,3228,892,49,5.301864147186279,37.02677953403627,0.8262331838565022,0.8171927724685855,0.8254065542264836,4,0.84375,0.8705357142857143,32,0.7731481481481481,0.7198275862068966,0.7455357142857143,0.8921568627450981,0.8425925925925926,0.8666666666666667,0.8231292517006803,0.8789346246973365,0.8501170960187353,0.8064516129032258,0.8064516129032258,0.8064516129032258
P1,F2,rf,0,fold3,129,32,3396,724,49,5.505056619644165,40.61118015268231,0.7679558011049724,0.5690509515824973,0.7469163623075469,4,0.84375,0.6272727272727273,32,0.5852272727272727,0.5597826086956522,0.5722222222222222,1.0,0.7228260869565217,0.8391167192429022,0.7710843373493976,0.9846153846153847,0.8648648648648649,0.0,0.0,0.0
P1,F2,rf,0,fold4,130,31,3362,758,49,5.581019401550293,42.253245149879156,0.8733509234828496,0.8690585445696414,0.8727456594200114,3,0.8387096774193549,0.8439733593242366,31,0.8382352941176471,0.9293478260869565,0.8814432989690721,0.8858695652173914,0.7951219512195122,0.8380462724935732,0.8864864864864865,0.8888888888888888,0.8876860622462788,,,
P1,F2,rf,1,fold0,128,33,3225,895,49,5.455723762512207,35.72176288626047,0.8458100558659218,0.868496313840779,0.8473529832391543,4,0.8787878787878788,0.9079656862745098,33,0.7423728813559322,0.8830645161290323,0.8066298342541437,0.9301075268817204,0.8009259259259259,0.8606965174129353,0.8730569948186528,0.8425,0.8575063613231552,1.0,0.9032258064516129,0.9491525423728814
P1,F2,rf,1,fold1,128,33,3269,851,49,5.5186309814453125,37.60990048687551,0.7873090481786134,0.5960350939534633,0.785439830582279,4,0.7878787878787878,0.600085406213302,33,0.5457875457875457,0.745,0.6300211416490487,0.8879668049792531,0.9907407407407407,0.936542669584245,0.9164179104477612,0.7379807692307693,0.8175765645805593,0.0,0.0,0.0
